location,target_end_date,quantile,value,forecast_date,target,type
35,2023-05-04,0.95,18.26107676,2023-05-08,3 day ahead inc hosp,quantile
35,2023-05-04,0.975,20.94716883,2023-05-08,3 day ahead inc hosp,quantile
35,2023-05-04,0.99,24.86900615,2023-05-08,3 day ahead inc hosp,quantile
35,2023-05-05,0.01,4.103491515,2023-05-08,4 day ahead inc hosp,quantile
35,2023-05-05,0.025,4.637416326,2023-05-08,4 day ahead inc hosp,quantile
35,2023-05-05,0.05,5.20353938,2023-05-08,4 day ahead inc hosp,quantile
35,2023-05-05,0.1,5.944564246,2023-05-08,4 day ahead inc hosp,quantile
35,2023-05-05,0.15,6.582777342,2023-05-08,4 day ahead inc hosp,quantile
35,2023-05-05,0.2,7.058966992,2023-05-08,4 day ahead inc hosp,quantile
35,2023-05-05,0.25,7.516002601,2023-05-08,4 day ahead inc hosp,quantile
35,2023-05-05,0.3,7.877656921,2023-05-08,4 day ahead inc hosp,quantile
35,2023-05-05,0.35,8.408616733,2023-05-08,4 day ahead inc hosp,quantile
35,2023-05-05,0.4,8.943064849,2023-05-08,4 day ahead inc hosp,quantile
35,2023-05-05,0.45,9.337933146,2023-05-08,4 day ahead inc hosp,quantile
35,2023-05-05,0.5,9.943787831,2023-05-08,4 day ahead inc hosp,quantile
35,2023-05-05,0.55,10.39231203,2023-05-08,4 day ahead inc hosp,quantile
35,2023-05-05,0.6,10.93443599,2023-05-08,4 day ahead inc hosp,quantile
35,2023-05-05,0.65,11.46315422,2023-05-08,4 day ahead inc hosp,quantile
35,2023-05-05,0.7,12.08020308,2023-05-08,4 day ahead inc hosp,quantile
35,2023-05-05,0.75,12.76470818,2023-05-08,4 day ahead inc hosp,quantile
35,2023-05-05,0.8,13.55209499,2023-05-08,4 day ahead inc hosp,quantile
35,2023-05-05,0.85,14.45049346,2023-05-08,4 day ahead inc hosp,quantile
35,2023-05-05,0.9,15.87451917,2023-05-08,4 day ahead inc hosp,quantile
35,2023-05-05,0.95,18.97831427,2023-05-08,4 day ahead inc hosp,quantile
35,2023-05-05,0.975,21.83433952,2023-05-08,4 day ahead inc hosp,quantile
35,2023-05-05,0.99,24.47344494,2023-05-08,4 day ahead inc hosp,quantile
35,2023-05-06,0.01,3.771734724,2023-05-08,5 day ahead inc hosp,quantile
35,2023-05-06,0.025,4.406627763,2023-05-08,5 day ahead inc hosp,quantile
35,2023-05-06,0.05,5.166783809,2023-05-08,5 day ahead inc hosp,quantile
35,2023-05-06,0.1,5.87351197,2023-05-08,5 day ahead inc hosp,quantile
35,2023-05-06,0.15,6.410464903,2023-05-08,5 day ahead inc hosp,quantile
35,2023-05-06,0.2,6.971440931,2023-05-08,5 day ahead inc hosp,quantile
35,2023-05-06,0.25,7.438463657,2023-05-08,5 day ahead inc hosp,quantile
35,2023-05-06,0.3,7.833482683,2023-05-08,5 day ahead inc hosp,quantile
35,2023-05-06,0.35,8.328621554,2023-05-08,5 day ahead inc hosp,quantile
35,2023-05-06,0.4,8.880933228,2023-05-08,5 day ahead inc hosp,quantile
35,2023-05-06,0.45,9.249625806,2023-05-08,5 day ahead inc hosp,quantile
35,2023-05-06,0.5,9.784435662,2023-05-08,5 day ahead inc hosp,quantile
35,2023-05-06,0.55,10.30761952,2023-05-08,5 day ahead inc hosp,quantile
35,2023-05-06,0.6,10.95486793,2023-05-08,5 day ahead inc hosp,quantile
35,2023-05-06,0.65,11.65197519,2023-05-08,5 day ahead inc hosp,quantile
35,2023-05-06,0.7,12.29078139,2023-05-08,5 day ahead inc hosp,quantile
35,2023-05-06,0.75,12.93971228,2023-05-08,5 day ahead inc hosp,quantile
35,2023-05-06,0.8,13.73468269,2023-05-08,5 day ahead inc hosp,quantile
35,2023-05-06,0.85,14.7337922,2023-05-08,5 day ahead inc hosp,quantile
35,2023-05-06,0.9,16.43665906,2023-05-08,5 day ahead inc hosp,quantile
35,2023-05-06,0.95,19.55156065,2023-05-08,5 day ahead inc hosp,quantile
35,2023-05-06,0.975,21.69008978,2023-05-08,5 day ahead inc hosp,quantile
35,2023-05-06,0.99,25.15134972,2023-05-08,5 day ahead inc hosp,quantile
35,2023-05-07,0.01,3.735213625,2023-05-08,6 day ahead inc hosp,quantile
35,2023-05-07,0.025,4.349331482,2023-05-08,6 day ahead inc hosp,quantile
35,2023-05-07,0.05,5.009147797,2023-05-08,6 day ahead inc hosp,quantile
35,2023-05-07,0.1,5.703388743,2023-05-08,6 day ahead inc hosp,quantile
35,2023-05-07,0.15,6.272957337,2023-05-08,6 day ahead inc hosp,quantile
35,2023-05-07,0.2,6.87801131,2023-05-08,6 day ahead inc hosp,quantile
35,2023-05-07,0.25,7.250949672,2023-05-08,6 day ahead inc hosp,quantile
35,2023-05-07,0.3,7.801390419,2023-05-08,6 day ahead inc hosp,quantile
35,2023-05-07,0.35,8.317366976,2023-05-08,6 day ahead inc hosp,quantile
35,2023-05-07,0.4,8.743905994,2023-05-08,6 day ahead inc hosp,quantile
35,2023-05-07,0.45,9.194569412,2023-05-08,6 day ahead inc hosp,quantile
35,2023-05-07,0.5,9.726675108,2023-05-08,6 day ahead inc hosp,quantile
35,2023-05-07,0.55,10.23875047,2023-05-08,6 day ahead inc hosp,quantile
35,2023-05-07,0.6,11.00325622,2023-05-08,6 day ahead inc hosp,quantile
35,2023-05-07,0.65,11.63394731,2023-05-08,6 day ahead inc hosp,quantile
35,2023-05-07,0.7,12.22152853,2023-05-08,6 day ahead inc hosp,quantile
35,2023-05-07,0.75,12.92709121,2023-05-08,6 day ahead inc hosp,quantile
35,2023-05-07,0.8,13.81425809,2023-05-08,6 day ahead inc hosp,quantile
35,2023-05-07,0.85,15.09387141,2023-05-08,6 day ahead inc hosp,quantile
35,2023-05-07,0.9,16.8996784,2023-05-08,6 day ahead inc hosp,quantile
35,2023-05-07,0.95,19.6851501,2023-05-08,6 day ahead inc hosp,quantile
35,2023-05-07,0.975,21.67299226,2023-05-08,6 day ahead inc hosp,quantile
35,2023-05-07,0.99,26.57766121,2023-05-08,6 day ahead inc hosp,quantile
35,2023-05-08,0.01,3.589334443,2023-05-08,7 day ahead inc hosp,quantile
35,2023-05-08,0.025,4.204250763,2023-05-08,7 day ahead inc hosp,quantile
35,2023-05-08,0.05,4.778502187,2023-05-08,7 day ahead inc hosp,quantile
35,2023-05-08,0.1,5.670678901,2023-05-08,7 day ahead inc hosp,quantile
35,2023-05-08,0.15,6.164418738,2023-05-08,7 day ahead inc hosp,quantile
35,2023-05-08,0.2,6.648825614,2023-05-08,7 day ahead inc hosp,quantile
35,2023-05-08,0.25,7.154031451,2023-05-08,7 day ahead inc hosp,quantile
35,2023-05-08,0.3,7.599110413,2023-05-08,7 day ahead inc hosp,quantile
35,2023-05-08,0.35,8.253444621,2023-05-08,7 day ahead inc hosp,quantile
35,2023-05-08,0.4,8.682441584,2023-05-08,7 day ahead inc hosp,quantile
35,2023-05-08,0.45,9.169725021,2023-05-08,7 day ahead inc hosp,quantile
35,2023-05-08,0.5,9.797168082,2023-05-08,7 day ahead inc hosp,quantile
35,2023-05-08,0.55,10.41713669,2023-05-08,7 day ahead inc hosp,quantile
35,2023-05-08,0.6,10.91656088,2023-05-08,7 day ahead inc hosp,quantile
35,2023-05-08,0.65,11.58431274,2023-05-08,7 day ahead inc hosp,quantile
35,2023-05-08,0.7,12.30633944,2023-05-08,7 day ahead inc hosp,quantile
35,2023-05-08,0.75,13.17960078,2023-05-08,7 day ahead inc hosp,quantile
35,2023-05-08,0.8,14.04900699,2023-05-08,7 day ahead inc hosp,quantile
35,2023-05-08,0.85,15.30393028,2023-05-08,7 day ahead inc hosp,quantile
35,2023-05-08,0.9,16.80790592,2023-05-08,7 day ahead inc hosp,quantile
35,2023-05-08,0.95,19.69916972,2023-05-08,7 day ahead inc hosp,quantile
35,2023-05-08,0.975,22.30483677,2023-05-08,7 day ahead inc hosp,quantile
35,2023-05-08,0.99,27.30779434,2023-05-08,7 day ahead inc hosp,quantile
35,2023-05-09,0.01,3.533979088,2023-05-08,8 day ahead inc hosp,quantile
35,2023-05-09,0.025,3.991831239,2023-05-08,8 day ahead inc hosp,quantile
35,2023-05-09,0.05,4.656895619,2023-05-08,8 day ahead inc hosp,quantile
35,2023-05-09,0.1,5.496832381,2023-05-08,8 day ahead inc hosp,quantile
35,2023-05-09,0.15,6.109993069,2023-05-08,8 day ahead inc hosp,quantile
35,2023-05-09,0.2,6.499822571,2023-05-08,8 day ahead inc hosp,quantile
35,2023-05-09,0.25,7.043724147,2023-05-08,8 day ahead inc hosp,quantile
35,2023-05-09,0.3,7.486138116,2023-05-08,8 day ahead inc hosp,quantile
35,2023-05-09,0.35,8.040375733,2023-05-08,8 day ahead inc hosp,quantile
35,2023-05-09,0.4,8.513040645,2023-05-08,8 day ahead inc hosp,quantile
35,2023-05-09,0.45,9.161936212,2023-05-08,8 day ahead inc hosp,quantile
35,2023-05-09,0.5,9.753578549,2023-05-08,8 day ahead inc hosp,quantile
35,2023-05-09,0.55,10.31157579,2023-05-08,8 day ahead inc hosp,quantile
35,2023-05-09,0.6,10.91661203,2023-05-08,8 day ahead inc hosp,quantile
35,2023-05-09,0.65,11.73452774,2023-05-08,8 day ahead inc hosp,quantile
35,2023-05-09,0.7,12.31248009,2023-05-08,8 day ahead inc hosp,quantile
35,2023-05-09,0.75,13.16218094,2023-05-08,8 day ahead inc hosp,quantile
35,2023-05-09,0.8,13.96346182,2023-05-08,8 day ahead inc hosp,quantile
35,2023-05-09,0.85,15.33690912,2023-05-08,8 day ahead inc hosp,quantile
35,2023-05-09,0.9,17.1062456,2023-05-08,8 day ahead inc hosp,quantile
35,2023-05-09,0.95,19.85342772,2023-05-08,8 day ahead inc hosp,quantile
35,2023-05-09,0.975,23.17578889,2023-05-08,8 day ahead inc hosp,quantile
35,2023-05-09,0.99,25.98912352,2023-05-08,8 day ahead inc hosp,quantile
35,2023-05-10,0.01,3.638844076,2023-05-08,9 day ahead inc hosp,quantile
35,2023-05-10,0.025,3.964878142,2023-05-08,9 day ahead inc hosp,quantile
35,2023-05-10,0.05,4.477953925,2023-05-08,9 day ahead inc hosp,quantile
35,2023-05-10,0.1,5.294711438,2023-05-08,9 day ahead inc hosp,quantile
35,2023-05-10,0.15,6.031733789,2023-05-08,9 day ahead inc hosp,quantile
35,2023-05-10,0.2,6.470831768,2023-05-08,9 day ahead inc hosp,quantile
35,2023-05-10,0.25,6.964840115,2023-05-08,9 day ahead inc hosp,quantile
35,2023-05-10,0.3,7.249138123,2023-05-08,9 day ahead inc hosp,quantile
35,2023-05-10,0.35,7.907653782,2023-05-08,9 day ahead inc hosp,quantile
35,2023-05-10,0.4,8.425993212,2023-05-08,9 day ahead inc hosp,quantile
35,2023-05-10,0.45,9.023561609,2023-05-08,9 day ahead inc hosp,quantile
35,2023-05-10,0.5,9.805055205,2023-05-08,9 day ahead inc hosp,quantile
35,2023-05-10,0.55,10.42933832,2023-05-08,9 day ahead inc hosp,quantile
35,2023-05-10,0.6,10.94366585,2023-05-08,9 day ahead inc hosp,quantile
35,2023-05-10,0.65,11.72621068,2023-05-08,9 day ahead inc hosp,quantile
35,2023-05-10,0.7,12.34634779,2023-05-08,9 day ahead inc hosp,quantile
35,2023-05-10,0.75,13.0067212,2023-05-08,9 day ahead inc hosp,quantile
35,2023-05-10,0.8,14.06881084,2023-05-08,9 day ahead inc hosp,quantile
35,2023-05-10,0.85,15.00133919,2023-05-08,9 day ahead inc hosp,quantile
35,2023-05-10,0.9,17.12908616,2023-05-08,9 day ahead inc hosp,quantile
35,2023-05-10,0.95,20.49307348,2023-05-08,9 day ahead inc hosp,quantile
35,2023-05-10,0.975,23.43540303,2023-05-08,9 day ahead inc hosp,quantile
35,2023-05-10,0.99,28.59767676,2023-05-08,9 day ahead inc hosp,quantile
35,2023-05-11,0.01,3.387724405,2023-05-08,10 day ahead inc hosp,quantile
35,2023-05-11,0.025,3.745146469,2023-05-08,10 day ahead inc hosp,quantile
35,2023-05-11,0.05,4.330790275,2023-05-08,10 day ahead inc hosp,quantile
35,2023-05-11,0.1,5.173113142,2023-05-08,10 day ahead inc hosp,quantile
35,2023-05-11,0.15,5.722263652,2023-05-08,10 day ahead inc hosp,quantile
35,2023-05-11,0.2,6.332674758,2023-05-08,10 day ahead inc hosp,quantile
35,2023-05-11,0.25,6.862149839,2023-05-08,10 day ahead inc hosp,quantile
35,2023-05-11,0.3,7.397536924,2023-05-08,10 day ahead inc hosp,quantile
35,2023-05-11,0.35,7.848089552,2023-05-08,10 day ahead inc hosp,quantile
35,2023-05-11,0.4,8.396186085,2023-05-08,10 day ahead inc hosp,quantile
35,2023-05-11,0.45,9.027027373,2023-05-08,10 day ahead inc hosp,quantile
35,2023-05-11,0.5,9.762981443,2023-05-08,10 day ahead inc hosp,quantile
35,2023-05-11,0.55,10.48672242,2023-05-08,10 day ahead inc hosp,quantile
35,2023-05-11,0.6,11.13169569,2023-05-08,10 day ahead inc hosp,quantile
35,2023-05-11,0.65,11.71863288,2023-05-08,10 day ahead inc hosp,quantile
35,2023-05-11,0.7,12.33670396,2023-05-08,10 day ahead inc hosp,quantile
35,2023-05-11,0.75,12.96594476,2023-05-08,10 day ahead inc hosp,quantile
35,2023-05-11,0.8,13.59676752,2023-05-08,10 day ahead inc hosp,quantile
35,2023-05-11,0.85,14.58721369,2023-05-08,10 day ahead inc hosp,quantile
35,2023-05-11,0.9,17.09011084,2023-05-08,10 day ahead inc hosp,quantile
35,2023-05-11,0.95,21.02926756,2023-05-08,10 day ahead inc hosp,quantile
35,2023-05-11,0.975,24.90741919,2023-05-08,10 day ahead inc hosp,quantile
35,2023-05-11,0.99,28.94838915,2023-05-08,10 day ahead inc hosp,quantile
35,2023-05-12,0.01,3.310658317,2023-05-08,11 day ahead inc hosp,quantile
35,2023-05-12,0.025,3.575386552,2023-05-08,11 day ahead inc hosp,quantile
35,2023-05-12,0.05,4.315737559,2023-05-08,11 day ahead inc hosp,quantile
35,2023-05-12,0.1,5.047615339,2023-05-08,11 day ahead inc hosp,quantile
35,2023-05-12,0.15,5.586855556,2023-05-08,11 day ahead inc hosp,quantile
35,2023-05-12,0.2,6.182162202,2023-05-08,11 day ahead inc hosp,quantile
35,2023-05-12,0.25,6.644102225,2023-05-08,11 day ahead inc hosp,quantile
35,2023-05-12,0.3,7.217312519,2023-05-08,11 day ahead inc hosp,quantile
35,2023-05-12,0.35,7.860389972,2023-05-08,11 day ahead inc hosp,quantile
35,2023-05-12,0.4,8.360646445,2023-05-08,11 day ahead inc hosp,quantile
35,2023-05-12,0.45,9.030140992,2023-05-08,11 day ahead inc hosp,quantile
35,2023-05-12,0.5,9.74285225,2023-05-08,11 day ahead inc hosp,quantile
35,2023-05-12,0.55,10.36623271,2023-05-08,11 day ahead inc hosp,quantile
35,2023-05-12,0.6,11.02731101,2023-05-08,11 day ahead inc hosp,quantile
35,2023-05-12,0.65,11.69487496,2023-05-08,11 day ahead inc hosp,quantile
35,2023-05-12,0.7,12.28849961,2023-05-08,11 day ahead inc hosp,quantile
35,2023-05-12,0.75,13.10006698,2023-05-08,11 day ahead inc hosp,quantile
35,2023-05-12,0.8,13.90888584,2023-05-08,11 day ahead inc hosp,quantile
35,2023-05-12,0.85,15.44623157,2023-05-08,11 day ahead inc hosp,quantile
35,2023-05-12,0.9,16.83838756,2023-05-08,11 day ahead inc hosp,quantile
35,2023-05-12,0.95,20.33030265,2023-05-08,11 day ahead inc hosp,quantile
35,2023-05-12,0.975,24.73797166,2023-05-08,11 day ahead inc hosp,quantile
35,2023-05-12,0.99,30.27282331,2023-05-08,11 day ahead inc hosp,quantile
35,2023-05-13,0.01,2.910652778,2023-05-08,12 day ahead inc hosp,quantile
35,2023-05-13,0.025,3.400220648,2023-05-08,12 day ahead inc hosp,quantile
35,2023-05-13,0.05,4.080972778,2023-05-08,12 day ahead inc hosp,quantile
35,2023-05-13,0.1,4.712578463,2023-05-08,12 day ahead inc hosp,quantile
35,2023-05-13,0.15,5.429582995,2023-05-08,12 day ahead inc hosp,quantile
35,2023-05-13,0.2,5.928265664,2023-05-08,12 day ahead inc hosp,quantile
35,2023-05-13,0.25,6.645694259,2023-05-08,12 day ahead inc hosp,quantile
35,2023-05-13,0.3,7.241135047,2023-05-08,12 day ahead inc hosp,quantile
35,2023-05-13,0.35,7.824350751,2023-05-08,12 day ahead inc hosp,quantile
35,2023-05-13,0.4,8.386762577,2023-05-08,12 day ahead inc hosp,quantile
35,2023-05-13,0.45,8.94805754,2023-05-08,12 day ahead inc hosp,quantile
35,2023-05-13,0.5,9.512502667,2023-05-08,12 day ahead inc hosp,quantile
35,2023-05-13,0.55,10.06340011,2023-05-08,12 day ahead inc hosp,quantile
35,2023-05-13,0.6,10.85198823,2023-05-08,12 day ahead inc hosp,quantile
35,2023-05-13,0.65,11.33858045,2023-05-08,12 day ahead inc hosp,quantile
35,2023-05-13,0.7,12.10279065,2023-05-08,12 day ahead inc hosp,quantile
35,2023-05-13,0.75,13.01167292,2023-05-08,12 day ahead inc hosp,quantile
35,2023-05-13,0.8,13.91806116,2023-05-08,12 day ahead inc hosp,quantile
35,2023-05-13,0.85,15.10461809,2023-05-08,12 day ahead inc hosp,quantile
35,2023-05-13,0.9,17.19111821,2023-05-08,12 day ahead inc hosp,quantile
35,2023-05-13,0.95,20.80144248,2023-05-08,12 day ahead inc hosp,quantile
35,2023-05-13,0.975,25.97918527,2023-05-08,12 day ahead inc hosp,quantile
35,2023-05-13,0.99,30.41838412,2023-05-08,12 day ahead inc hosp,quantile
35,2023-05-14,0.01,2.825256157,2023-05-08,13 day ahead inc hosp,quantile
35,2023-05-14,0.025,3.233996367,2023-05-08,13 day ahead inc hosp,quantile
35,2023-05-14,0.05,3.76434579,2023-05-08,13 day ahead inc hosp,quantile
35,2023-05-14,0.1,4.624638308,2023-05-08,13 day ahead inc hosp,quantile
35,2023-05-14,0.15,5.200682205,2023-05-08,13 day ahead inc hosp,quantile
35,2023-05-14,0.2,5.9348324,2023-05-08,13 day ahead inc hosp,quantile
35,2023-05-14,0.25,6.552457165,2023-05-08,13 day ahead inc hosp,quantile
35,2023-05-14,0.3,7.083994105,2023-05-08,13 day ahead inc hosp,quantile
35,2023-05-14,0.35,7.743844578,2023-05-08,13 day ahead inc hosp,quantile
35,2023-05-14,0.4,8.335138545,2023-05-08,13 day ahead inc hosp,quantile
35,2023-05-14,0.45,8.924331434,2023-05-08,13 day ahead inc hosp,quantile
35,2023-05-14,0.5,9.488315838,2023-05-08,13 day ahead inc hosp,quantile
35,2023-05-14,0.55,10.0859965,2023-05-08,13 day ahead inc hosp,quantile
35,2023-05-14,0.6,10.73767943,2023-05-08,13 day ahead inc hosp,quantile
35,2023-05-14,0.65,11.29753425,2023-05-08,13 day ahead inc hosp,quantile
35,2023-05-14,0.7,11.96090906,2023-05-08,13 day ahead inc hosp,quantile
35,2023-05-14,0.75,12.84245243,2023-05-08,13 day ahead inc hosp,quantile
35,2023-05-14,0.8,13.82496627,2023-05-08,13 day ahead inc hosp,quantile
35,2023-05-14,0.85,15.17155458,2023-05-08,13 day ahead inc hosp,quantile
35,2023-05-14,0.9,16.95993695,2023-05-08,13 day ahead inc hosp,quantile
35,2023-05-14,0.95,20.73825859,2023-05-08,13 day ahead inc hosp,quantile
35,2023-05-14,0.975,25.94586614,2023-05-08,13 day ahead inc hosp,quantile
35,2023-05-14,0.99,32.16428549,2023-05-08,13 day ahead inc hosp,quantile
35,2023-05-15,0.01,2.451608979,2023-05-08,14 day ahead inc hosp,quantile
35,2023-05-15,0.025,3.081884448,2023-05-08,14 day ahead inc hosp,quantile
35,2023-05-15,0.05,3.640348682,2023-05-08,14 day ahead inc hosp,quantile
35,2023-05-15,0.1,4.530230778,2023-05-08,14 day ahead inc hosp,quantile
35,2023-05-15,0.15,5.063784858,2023-05-08,14 day ahead inc hosp,quantile
35,2023-05-15,0.2,5.79935125,2023-05-08,14 day ahead inc hosp,quantile
35,2023-05-15,0.25,6.442463544,2023-05-08,14 day ahead inc hosp,quantile
35,2023-05-15,0.3,7.043537524,2023-05-08,14 day ahead inc hosp,quantile
35,2023-05-15,0.35,7.69726781,2023-05-08,14 day ahead inc hosp,quantile
35,2023-05-15,0.4,8.23489486,2023-05-08,14 day ahead inc hosp,quantile
35,2023-05-15,0.45,8.84733217,2023-05-08,14 day ahead inc hosp,quantile
35,2023-05-15,0.5,9.43198526,2023-05-08,14 day ahead inc hosp,quantile
35,2023-05-15,0.55,10.13258752,2023-05-08,14 day ahead inc hosp,quantile
35,2023-05-15,0.6,10.64935154,2023-05-08,14 day ahead inc hosp,quantile
35,2023-05-15,0.65,11.33251817,2023-05-08,14 day ahead inc hosp,quantile
35,2023-05-15,0.7,11.98533516,2023-05-08,14 day ahead inc hosp,quantile
35,2023-05-15,0.75,12.64587624,2023-05-08,14 day ahead inc hosp,quantile
35,2023-05-15,0.8,13.99338869,2023-05-08,14 day ahead inc hosp,quantile
35,2023-05-15,0.85,15.2908996,2023-05-08,14 day ahead inc hosp,quantile
35,2023-05-15,0.9,16.77986132,2023-05-08,14 day ahead inc hosp,quantile
35,2023-05-15,0.95,22.23464504,2023-05-08,14 day ahead inc hosp,quantile
35,2023-05-15,0.975,25.51679814,2023-05-08,14 day ahead inc hosp,quantile
35,2023-05-15,0.99,34.89004999,2023-05-08,14 day ahead inc hosp,quantile
35,2023-05-16,0.01,2.332507229,2023-05-08,15 day ahead inc hosp,quantile
35,2023-05-16,0.025,2.975983635,2023-05-08,15 day ahead inc hosp,quantile
35,2023-05-16,0.05,3.526466494,2023-05-08,15 day ahead inc hosp,quantile
35,2023-05-16,0.1,4.408410952,2023-05-08,15 day ahead inc hosp,quantile
35,2023-05-16,0.15,5.083439872,2023-05-08,15 day ahead inc hosp,quantile
35,2023-05-16,0.2,5.669383053,2023-05-08,15 day ahead inc hosp,quantile
35,2023-05-16,0.25,6.330913069,2023-05-08,15 day ahead inc hosp,quantile
35,2023-05-16,0.3,6.883587049,2023-05-08,15 day ahead inc hosp,quantile
35,2023-05-16,0.35,7.556584442,2023-05-08,15 day ahead inc hosp,quantile
35,2023-05-16,0.4,8.086886738,2023-05-08,15 day ahead inc hosp,quantile
35,2023-05-16,0.45,8.637899609,2023-05-08,15 day ahead inc hosp,quantile
35,2023-05-16,0.5,9.342977023,2023-05-08,15 day ahead inc hosp,quantile
35,2023-05-16,0.55,9.93538721,2023-05-08,15 day ahead inc hosp,quantile
35,2023-05-16,0.6,10.72384552,2023-05-08,15 day ahead inc hosp,quantile
35,2023-05-16,0.65,11.25149032,2023-05-08,15 day ahead inc hosp,quantile
35,2023-05-16,0.7,12.06468842,2023-05-08,15 day ahead inc hosp,quantile
35,2023-05-16,0.75,12.67967822,2023-05-08,15 day ahead inc hosp,quantile
35,2023-05-16,0.8,13.79658657,2023-05-08,15 day ahead inc hosp,quantile
35,2023-05-16,0.85,14.97624204,2023-05-08,15 day ahead inc hosp,quantile
35,2023-05-16,0.9,17.20900729,2023-05-08,15 day ahead inc hosp,quantile
35,2023-05-16,0.95,22.735292,2023-05-08,15 day ahead inc hosp,quantile
35,2023-05-16,0.975,27.3385375,2023-05-08,15 day ahead inc hosp,quantile
35,2023-05-16,0.99,34.63669159,2023-05-08,15 day ahead inc hosp,quantile
35,2023-05-17,0.01,2.253333061,2023-05-08,16 day ahead inc hosp,quantile
35,2023-05-17,0.025,2.582230794,2023-05-08,16 day ahead inc hosp,quantile
35,2023-05-17,0.05,3.283626876,2023-05-08,16 day ahead inc hosp,quantile
35,2023-05-17,0.1,4.238050597,2023-05-08,16 day ahead inc hosp,quantile
35,2023-05-17,0.15,5.00783611,2023-05-08,16 day ahead inc hosp,quantile
35,2023-05-17,0.2,5.578185419,2023-05-08,16 day ahead inc hosp,quantile
35,2023-05-17,0.25,6.154251714,2023-05-08,16 day ahead inc hosp,quantile
35,2023-05-17,0.3,6.743153793,2023-05-08,16 day ahead inc hosp,quantile
35,2023-05-17,0.35,7.278390568,2023-05-08,16 day ahead inc hosp,quantile
35,2023-05-17,0.4,7.919612892,2023-05-08,16 day ahead inc hosp,quantile
35,2023-05-17,0.45,8.511963536,2023-05-08,16 day ahead inc hosp,quantile
35,2023-05-17,0.5,9.261024154,2023-05-08,16 day ahead inc hosp,quantile
35,2023-05-17,0.55,9.863878471,2023-05-08,16 day ahead inc hosp,quantile
35,2023-05-17,0.6,10.55471559,2023-05-08,16 day ahead inc hosp,quantile
35,2023-05-17,0.65,11.33891783,2023-05-08,16 day ahead inc hosp,quantile
35,2023-05-17,0.7,11.97400496,2023-05-08,16 day ahead inc hosp,quantile
35,2023-05-17,0.75,12.67052706,2023-05-08,16 day ahead inc hosp,quantile
35,2023-05-17,0.8,13.65166851,2023-05-08,16 day ahead inc hosp,quantile
35,2023-05-17,0.85,15.17669806,2023-05-08,16 day ahead inc hosp,quantile
35,2023-05-17,0.9,17.23662184,2023-05-08,16 day ahead inc hosp,quantile
35,2023-05-17,0.95,22.17254653,2023-05-08,16 day ahead inc hosp,quantile
35,2023-05-17,0.975,28.63335565,2023-05-08,16 day ahead inc hosp,quantile
35,2023-05-17,0.99,34.81319447,2023-05-08,16 day ahead inc hosp,quantile
35,2023-05-18,0.01,2.201860829,2023-05-08,17 day ahead inc hosp,quantile
35,2023-05-18,0.025,2.544453457,2023-05-08,17 day ahead inc hosp,quantile
35,2023-05-18,0.05,3.284908532,2023-05-08,17 day ahead inc hosp,quantile
35,2023-05-18,0.1,4.054760343,2023-05-08,17 day ahead inc hosp,quantile
35,2023-05-18,0.15,4.878480061,2023-05-08,17 day ahead inc hosp,quantile
35,2023-05-18,0.2,5.579927796,2023-05-08,17 day ahead inc hosp,quantile
35,2023-05-18,0.25,6.133678233,2023-05-08,17 day ahead inc hosp,quantile
35,2023-05-18,0.3,6.668762908,2023-05-08,17 day ahead inc hosp,quantile
35,2023-05-18,0.35,7.141521082,2023-05-08,17 day ahead inc hosp,quantile
35,2023-05-18,0.4,7.678053688,2023-05-08,17 day ahead inc hosp,quantile
35,2023-05-18,0.45,8.358524478,2023-05-08,17 day ahead inc hosp,quantile
35,2023-05-18,0.5,9.067527184,2023-05-08,17 day ahead inc hosp,quantile
35,2023-05-18,0.55,9.708964912,2023-05-08,17 day ahead inc hosp,quantile
35,2023-05-18,0.6,10.46702079,2023-05-08,17 day ahead inc hosp,quantile
35,2023-05-18,0.65,11.11356511,2023-05-08,17 day ahead inc hosp,quantile
35,2023-05-18,0.7,11.86627416,2023-05-08,17 day ahead inc hosp,quantile
35,2023-05-18,0.75,12.92878209,2023-05-08,17 day ahead inc hosp,quantile
35,2023-05-18,0.8,13.80411603,2023-05-08,17 day ahead inc hosp,quantile
35,2023-05-18,0.85,15.26895887,2023-05-08,17 day ahead inc hosp,quantile
35,2023-05-18,0.9,17.05318095,2023-05-08,17 day ahead inc hosp,quantile
35,2023-05-18,0.95,22.19909854,2023-05-08,17 day ahead inc hosp,quantile
35,2023-05-18,0.975,30.95561984,2023-05-08,17 day ahead inc hosp,quantile
35,2023-05-18,0.99,36.22710799,2023-05-08,17 day ahead inc hosp,quantile
35,2023-05-19,0.01,2.005843306,2023-05-08,18 day ahead inc hosp,quantile
35,2023-05-19,0.025,2.432327397,2023-05-08,18 day ahead inc hosp,quantile
35,2023-05-19,0.05,3.000205665,2023-05-08,18 day ahead inc hosp,quantile
35,2023-05-19,0.1,4.039361449,2023-05-08,18 day ahead inc hosp,quantile
35,2023-05-19,0.15,4.493004336,2023-05-08,18 day ahead inc hosp,quantile
35,2023-05-19,0.2,5.162041217,2023-05-08,18 day ahead inc hosp,quantile
35,2023-05-19,0.25,5.943073506,2023-05-08,18 day ahead inc hosp,quantile
